"Measure";"0";"1";"2";"3";"4";"5";"6";"7";"8";"9";"10";"11";"12";"13";"14";"15";"16";"17";"18";"19";"20";"21";"22";"23";"24";"25";"26";"27";"28";"29";"30";"31";"32";"33";"34";"35";"36";"37";"38";"39";"40";"41";"42";"43";"44";"45";"46";"47";"48";"49";"50"
"% White";"0.000000";"1.826484";"4.109589";"5.936073";"8.219178";"10.045662";"11.872146";"14.155252";"15.981735";"17.808220";"20.091324";"21.917809";"24.200912";"26.027397";"27.853882";"30.136986";"31.963470";"33.789955";"36.073059";"37.899544";"40.182648";"42.009132";"43.835617";"46.118721";"47.945206";"50.228310";"52.054794";"53.881279";"56.164383";"57.990868";"59.817352";"62.100456";"63.926941";"66.210045";"68.036530";"69.863014";"72.146118";"73.972603";"75.799088";"78.082191";"79.908676";"82.191780";"84.018265";"85.844749";"88.127853";"89.954338";"91.780823";"94.063927";"95.890411";"98.173515";"100.000000"
"X";"0.000000";"0.120814";"0.285170";"0.523762";"0.895387";"1.264894";"1.785628";"2.558860";"3.492625";"4.744617";"6.900075";"8.994626";"12.633706";"16.391531";"21.025763";"27.661888";"34.288097";"42.577927";"55.165398";"69.792870";"90.595848";"109.803642";"131.265396";"167.189224";"201.159912";"252.704910";"305.796692";"365.154419";"456.308960";"540.659973";"642.773865";"801.868469";"956.440125";"1004.742920";"1003.562744";"1004.032227";"1004.689209";"1004.038757";"1004.231873";"1003.355103";"1003.509949";"1003.874817";"1003.825684";"1003.919800";"1004.003113";"1003.317505";"1003.035034";"1003.062500";"1004.069946";"1003.988525";"1004.834839"
"Y";"0.000000";"0.119574";"0.295635";"0.543320";"0.928092";"1.310613";"1.856640";"2.661017";"3.624120";"4.940075";"7.170885";"9.347836";"13.107013";"16.980837";"21.809153";"28.665960";"35.557121";"44.122215";"57.079510";"72.356796";"94.056763";"113.829536";"136.319122";"173.290894";"208.758118";"262.314484";"317.447540";"379.040436";"473.589417";"561.049561";"667.162109";"831.804382";"991.599609";"1041.555420";"1040.351562";"1040.966064";"1041.703613";"1041.174805";"1041.413940";"1040.337524";"1040.592529";"1040.913330";"1040.870850";"1041.065796";"1041.202271";"1040.486694";"1040.209473";"1040.268555";"1041.164185";"1041.213501";"1042.126099"
"Z";"0.000000";"0.163518";"0.326486";"0.587106";"1.029969";"1.458948";"2.018796";"2.935971";"4.000777";"5.470889";"8.030021";"10.287901";"14.471992";"18.689304";"24.006542";"31.466831";"39.085320";"48.292320";"62.734367";"79.559235";"102.737366";"124.797073";"149.243057";"189.795761";"228.684402";"286.939667";"346.861755";"414.478088";"519.229797";"615.809448";"733.102173";"914.675049";"1090.377808";"1146.004883";"1145.129272";"1146.159424";"1147.111206";"1146.713989";"1147.110107";"1145.997803";"1146.315552";"1146.790649";"1146.790405";"1146.949951";"1147.187744";"1146.473022";"1146.155762";"1146.156250";"1147.029175";"1146.951294";"1148.140747"
"R";"0.000000";"0.123432";"0.301655";"0.557095";"0.945969";"1.335527";"1.893367";"2.702226";"3.692797";"5.001449";"7.259685";"9.508847";"13.358568";"17.362932";"22.253572";"29.316214";"36.309532";"45.160789";"58.500820";"73.913857";"96.033722";"116.384102";"139.032730";"177.275253";"213.121735";"267.795685";"324.141754";"386.996948";"483.304291";"572.524536";"680.354431";"848.893921";"1012.880493";"1063.935425";"1062.559570";"1062.885864";"1063.510254";"1062.682251";"1062.828369";"1061.988037";"1062.082642";"1062.474487";"1062.405396";"1062.457153";"1062.491333";"1061.750000";"1061.444092";"1061.470093";"1062.659790";"1062.522217";"1063.348999"
"G";"0.000000";"0.115324";"0.292922";"0.538346";"0.919554";"1.298314";"1.842627";"2.641855";"3.592967";"4.908695";"7.118124";"9.276345";"12.992883";"16.816101";"21.615311";"28.392717";"35.234764";"43.698643";"56.479862";"71.688866";"93.263138";"112.767967";"135.199463";"171.653610";"206.951569";"260.079315";"314.750854";"375.808624";"469.526703";"556.192688";"661.494507";"824.434570";"982.462280";"1031.889771";"1030.716797";"1031.413330";"1032.182617";"1031.755371";"1032.019165";"1030.846191";"1031.160278";"1031.443115";"1031.407227";"1031.662109";"1031.830811";"1031.119995";"1030.855225";"1030.932373";"1031.722168";"1031.854980";"1032.784912"
"B";"0.000000";"0.151080";"0.299994";"0.539159";"0.946514";"1.340847";"1.854154";"2.697533";"3.676049";"5.026958";"7.380726";"9.451890";"13.297461";"17.171522";"22.056547";"28.909262";"35.909386";"44.363918";"57.638752";"73.095383";"94.372162";"114.649475";"137.098633";"174.358902";"210.081238";"263.586670";"318.622437";"380.741791";"477.000641";"565.743103";"673.516602";"840.355164";"1001.790588";"1052.916626";"1052.122437";"1053.074951";"1053.951660";"1053.588623";"1053.955078";"1052.937622";"1053.228760";"1053.669189";"1053.669922";"1053.813477";"1054.033203";"1053.378296";"1053.086182";"1053.084717";"1053.886597";"1053.809692";"1054.906250"
"ColorTemp";"5454.000000";"7907.000000";"6438.000000";"6295.000000";"6471.000000";"6489.000000";"6363.000000";"6466.000000";"6446.000000";"6507.000000";"6567.000000";"6442.000000";"6445.000000";"6406.000000";"6421.000000";"6391.000000";"6409.000000";"6371.000000";"6383.000000";"6408.000000";"6377.000000";"6387.000000";"6397.000000";"6378.000000";"6393.000000";"6386.000000";"6379.000000";"6383.000000";"6400.000000";"6406.000000";"6416.000000";"6415.000000";"6409.000000";"6412.000000";"6414.000000";"6418.000000";"6419.000000";"6422.000000";"6423.000000";"6422.000000";"6423.000000";"6423.000000";"6424.000000";"6425.000000";"6426.000000";"6426.000000";"6426.000000";"6426.000000";"6424.000000";"6424.000000";"6426.000000"
"DeltaE";"0.000000";"0.028726";"0.005165";"0.007809";"0.019798";"0.031502";"0.018338";"0.040720";"0.060658";"0.088643";"0.204654";"0.128737";"0.214835";"0.241869";"0.275693";"0.307416";"0.356272";"0.363735";"0.506487";"0.533846";"0.456837";"0.601680";"0.564178";"0.714289";"0.726031";"0.756806";"0.796750";"0.875659";"1.048314";"1.180332";"1.310058";"1.511237";"1.655851";"1.736757";"1.761924";"1.776046";"1.781762";"1.784034";"1.790382";"1.804914";"1.801558";"1.813325";"1.815824";"1.806288";"1.809060";"1.813742";"1.811801";"1.805678";"1.808003";"1.791054";"1.801603"
