"Measure";"0";"1";"2";"3";"4";"5";"6";"7";"8";"9";"10";"11";"12";"13";"14";"15";"16";"17";"18";"19";"20";"21";"22";"23";"24";"25";"26";"27";"28";"29";"30";"31";"32";"33";"34";"35";"36";"37";"38";"39";"40";"41";"42";"43";"44";"45";"46";"47";"48";"49";"50"
"% White";"0.000000";"1.826484";"4.109589";"5.936073";"8.219178";"10.045662";"11.872146";"14.155252";"15.981735";"17.808220";"20.091324";"21.917809";"24.200912";"26.027397";"27.853882";"30.136986";"31.963470";"33.789955";"36.073059";"37.899544";"40.182648";"42.009132";"43.835617";"46.118721";"47.945206";"50.228310";"52.054794";"53.881279";"56.164383";"57.990868";"59.817352";"62.100456";"63.926941";"66.210045";"68.036530";"69.863014";"72.146118";"73.972603";"75.799088";"78.082191";"79.908676";"82.191780";"84.018265";"85.844749";"88.127853";"89.954338";"91.780823";"94.063927";"95.890411";"98.173515";"100.000000"
"X";"0.000000";"0.015285";"0.060363";"0.125024";"0.231336";"0.374068";"0.558490";"0.902099";"1.226073";"1.688434";"2.436967";"3.283128";"4.448727";"5.727988";"7.199937";"9.644450";"12.266938";"15.233236";"19.965618";"24.196707";"31.046694";"37.645424";"45.985252";"57.869633";"69.830261";"87.761330";"105.173538";"124.665024";"155.724930";"186.802612";"222.852417";"273.101593";"312.894043";"365.784943";"366.016266";"365.980927";"366.139832";"366.074127";"370.483643";"370.387573";"370.462067";"370.550293";"370.410095";"370.492432";"370.443359";"370.142395";"370.203156";"370.159027";"374.308685";"374.154755";"374.190094"
"Y";"0.000000";"0.013160";"0.056074";"0.123264";"0.234358";"0.386044";"0.581034";"0.931114";"1.265639";"1.747804";"2.527619";"3.405934";"4.621785";"5.941431";"7.451759";"10.010821";"12.660851";"15.720080";"20.633284";"25.023266";"32.143261";"38.975357";"47.675758";"59.957737";"72.381508";"91.011482";"109.024818";"129.127380";"161.407532";"193.607162";"230.896317";"283.204163";"323.855530";"378.929352";"379.152313";"379.139404";"379.284454";"379.241455";"383.748077";"383.674988";"383.764709";"383.883942";"383.751251";"383.794800";"383.752350";"383.288849";"383.349030";"383.289429";"387.728699";"387.566467";"387.579376"
"Z";"0.000000";"0.029332";"0.089548";"0.157674";"0.268152";"0.422472";"0.627650";"1.027367";"1.387601";"1.921950";"2.809454";"3.770954";"5.088287";"6.519829";"8.200690";"10.981006";"13.965173";"17.339664";"22.657387";"27.577211";"35.197205";"42.815159";"52.102329";"65.514687";"79.401566";"99.561378";"119.164558";"141.147751";"176.385880";"211.465256";"253.046402";"310.110565";"356.128998";"415.499237";"415.973907";"415.973938";"416.132568";"416.053528";"421.289337";"421.131195";"421.289612";"421.448303";"421.210846";"421.368683";"421.368469";"420.812500";"420.970642";"420.891296";"425.733185";"425.495453";"425.495453"
"R";"0.000000";"0.014126";"0.060988";"0.130826";"0.245818";"0.397782";"0.593024";"0.957077";"1.302959";"1.789771";"2.572485";"3.469006";"4.703666";"6.067586";"7.631285";"10.212924";"13.016068";"16.164965";"21.193775";"25.648970";"32.944656";"39.911945";"48.780594";"61.414780";"74.009201";"93.055771";"111.572021";"132.311493";"165.219772";"198.227432";"236.312714";"289.508118";"331.697937";"387.860077";"388.057617";"388.001556";"388.182526";"388.105042";"392.745026";"392.646118";"392.701965";"392.770813";"392.637482";"392.723358";"392.654297";"392.443359";"392.486176";"392.451752";"396.769379";"396.623047";"396.679138"
"G";"0.000000";"0.011545";"0.051811";"0.118390";"0.228837";"0.381313";"0.576797";"0.919923";"1.250372";"1.729964";"2.505488";"3.376316";"4.585414";"5.888320";"7.374933";"9.925757";"12.508191";"15.529037";"20.400032";"24.753181";"31.815971";"38.580849";"47.231384";"59.373463";"71.701393";"90.180115";"107.999191";"127.846771";"159.875854";"191.760437";"228.659866";"280.614532";"320.523773";"375.224762";"375.438446";"375.441132";"375.572174";"375.545258";"379.972961";"379.916382";"380.014221";"380.150665";"380.025879";"380.043854";"380.007965";"379.450623";"379.509857";"379.441650";"383.927582";"383.764221";"383.761536"
"B";"0.000000";"0.027342";"0.083037";"0.145490";"0.246704";"0.388131";"0.576359";"0.944052";"1.274864";"1.765849";"2.581887";"3.465152";"4.674873";"5.989765";"7.534803";"10.088024";"12.832560";"15.933414";"20.816994";"25.339220";"32.334919";"39.336582";"47.861744";"60.182907";"72.946442";"91.460068";"109.466469";"129.662582";"162.030441";"194.252472";"232.470367";"284.884155";"327.204956";"381.719757";"382.161560";"382.161499";"382.307556";"382.233765";"387.051849";"386.904297";"387.051056";"387.197021";"386.976471";"387.124786";"387.125519";"386.616211";"386.763733";"386.690735";"391.135986";"390.916229";"390.916290"
"ColorTemp";"5454.000000";"49441.000000";"9470.000000";"7073.000000";"6434.000000";"6324.000000";"6325.000000";"6383.000000";"6340.000000";"6392.000000";"6490.000000";"6464.000000";"6440.000000";"6400.000000";"6395.000000";"6405.000000";"6380.000000";"6379.000000";"6363.000000";"6396.000000";"6364.000000";"6386.000000";"6366.000000";"6357.000000";"6389.000000";"6375.000000";"6365.000000";"6357.000000";"6362.000000";"6358.000000";"6378.000000";"6382.000000";"6390.000000";"6380.000000";"6383.000000";"6384.000000";"6384.000000";"6384.000000";"6387.000000";"6386.000000";"6388.000000";"6389.000000";"6388.000000";"6388.000000";"6389.000000";"6384.000000";"6386.000000";"6385.000000";"6389.000000";"6388.000000";"6387.000000"
"DeltaE";"0.000000";"0.030411";"0.063873";"0.056181";"0.035113";"0.016633";"0.019754";"0.048417";"0.055523";"0.073399";"0.152165";"0.174836";"0.171948";"0.195604";"0.281110";"0.265196";"0.466557";"0.530547";"0.512631";"0.615229";"0.547837";"0.656485";"0.585355";"0.675622";"0.786696";"0.782134";"0.851933";"0.961788";"1.007576";"1.081786";"1.267440";"1.279033";"1.690032";"1.575667";"1.605977";"1.602673";"1.606952";"1.597817";"1.653564";"1.638228";"1.643365";"1.641456";"1.627009";"1.649584";"1.653818";"1.677855";"1.690253";"1.691198";"1.665837";"1.658497";"1.661518"
