"Measure";"0";"1";"2";"3";"4";"5";"6";"7";"8";"9";"10";"11";"12";"13";"14";"15";"16";"17";"18";"19";"20";"21";"22";"23";"24";"25";"26";"27";"28";"29";"30";"31";"32";"33";"34";"35";"36";"37";"38";"39";"40";"41";"42";"43";"44";"45";"46";"47";"48";"49";"50"
"% White";"0.000000";"1.826484";"4.109589";"5.936073";"8.219178";"10.045662";"11.872146";"14.155252";"15.981735";"17.808220";"20.091324";"21.917809";"24.200912";"26.027397";"27.853882";"30.136986";"31.963470";"33.789955";"36.073059";"37.899544";"40.182648";"42.009132";"43.835617";"46.118721";"47.945206";"50.228310";"52.054794";"53.881279";"56.164383";"57.990868";"59.817352";"62.100456";"63.926941";"66.210045";"68.036530";"69.863014";"72.146118";"73.972603";"75.799088";"78.082191";"79.908676";"82.191780";"84.018265";"85.844749";"88.127853";"89.954338";"91.780823";"94.063927";"95.890411";"98.173515";"100.000000"
"X";"0.000000";"0.000000";"0.028832";"0.066284";"0.161214";"0.262464";"0.418599";"0.683817";"1.028688";"1.439561";"2.184486";"2.936934";"4.152845";"5.313551";"6.932354";"9.404443";"11.991439";"14.850852";"19.111481";"24.068480";"30.929222";"37.738914";"46.263283";"58.976467";"71.308945";"89.432190";"107.208382";"129.142090";"161.328369";"193.300583";"231.510574";"287.475067";"339.903931";"420.952911";"500.595551";"597.838684";"729.437988";"855.341187";"1011.408386";"1011.195923";"1011.421448";"1011.878418";"1013.470947";"1013.701233";"1011.009949";"1010.851929";"1008.010681";"1008.239136";"1012.739319";"1012.731506";"1008.852112"
"Y";"0.000000";"0.000000";"0.026527";"0.064302";"0.161919";"0.271708";"0.436460";"0.714603";"1.059933";"1.516622";"2.270123";"3.063803";"4.323659";"5.514757";"7.192689";"9.757890";"12.350142";"15.305905";"19.766754";"24.868011";"31.912874";"39.037136";"47.755932";"60.990822";"73.729973";"92.506119";"110.880989";"133.649002";"166.933807";"200.129364";"239.820053";"297.407471";"351.727295";"435.847046";"517.907654";"618.946289";"755.008545";"884.867065";"1046.198486";"1045.894043";"1046.174927";"1046.812500";"1048.367310";"1048.804932";"1045.996948";"1045.944824";"1042.864624";"1043.116577";"1047.847534";"1047.893677";"1043.928101"
"Z";"0.000000";"0.000000";"0.049281";"0.093256";"0.192003";"0.299956";"0.471495";"0.780701";"1.165480";"1.621860";"2.459893";"3.271247";"4.665701";"5.990929";"7.876234";"10.610367";"13.460824";"16.705780";"21.468500";"27.023905";"34.721878";"42.420998";"51.707478";"65.994301";"80.119591";"100.595650";"120.437805";"145.121292";"180.996384";"217.029266";"258.706024";"322.033844";"381.003387";"473.380554";"564.005798";"674.402039";"822.575623";"966.920349";"1141.449951";"1142.236450";"1142.553955";"1143.190063";"1145.408569";"1145.964600";"1142.948364";"1142.869629";"1139.456665";"1139.852905";"1144.459717";"1144.460205";"1140.568970"
"R";"0.000000";"0.000000";"0.027573";"0.067285";"0.170504";"0.277909";"0.443871";"0.721876";"1.093569";"1.520814";"2.319226";"3.123021";"4.408858";"5.641922";"7.346302";"9.984792";"12.781438";"15.816475";"20.336977";"25.624258";"32.945370";"40.150326";"49.329372";"62.825809";"75.885963";"95.130318";"114.082245";"137.381851";"171.704941";"205.652344";"246.567429";"306.108917";"361.847656";"447.652405";"532.219299";"635.239990";"775.208252";"908.575134";"1074.879761";"1074.424072";"1074.630859";"1075.027344";"1076.646118";"1076.744873";"1073.887817";"1073.655151";"1070.738159";"1070.940308";"1075.815430";"1075.785400";"1071.522461"
"G";"0.000000";"0.000000";"0.024436";"0.061223";"0.157289";"0.268962";"0.433895";"0.711569";"1.045940";"1.517448";"2.252060";"3.046187";"4.294092";"5.466564";"7.129425";"9.671061";"12.181652";"15.104459";"19.549992";"24.578978";"31.514374";"38.612171";"47.169399";"60.313084";"72.906685";"91.498550";"109.663147";"132.233810";"165.146027";"198.059158";"237.402008";"294.179504";"347.963379";"431.364807";"512.347595";"612.586060";"747.130737";"875.384338";"1034.879761";"1034.541748";"1034.850464";"1035.586426";"1037.072876";"1037.635620";"1034.843262";"1034.863037";"1031.724365";"1031.985474";"1036.705566";"1036.785522";"1032.900024"
"B";"0.000000";"0.000000";"0.045806";"0.086283";"0.176819";"0.275621";"0.432949";"0.717058";"1.070902";"1.488608";"2.259098";"3.002865";"4.284253";"5.502385";"7.235467";"9.745400";"12.365802";"15.347149";"19.718845";"24.822285";"31.894857";"38.964214";"47.491199";"60.610126";"73.591354";"92.400078";"110.622589";"133.291946";"166.236832";"199.330429";"237.573776";"295.764069";"349.925446";"434.793030";"518.073303";"619.480103";"755.588013";"888.253296";"1048.544067";"1049.294312";"1049.585571";"1050.165649";"1052.217407";"1052.726685";"1049.957520";"1049.882812";"1046.748779";"1047.115234";"1051.332764";"1051.331177";"1047.766113"
"ColorTemp";"5454.000000";"5454.000000";"14859.000000";"8444.000000";"6614.000000";"6420.000000";"6349.000000";"6451.000000";"6339.000000";"6393.000000";"6334.000000";"6277.000000";"6326.000000";"6337.000000";"6388.000000";"6340.000000";"6274.000000";"6291.000000";"6297.000000";"6289.000000";"6283.000000";"6302.000000";"6255.000000";"6271.000000";"6297.000000";"6306.000000";"6297.000000";"6302.000000";"6290.000000";"6298.000000";"6269.000000";"6280.000000";"6285.000000";"6309.000000";"6318.000000";"6330.000000";"6326.000000";"6341.000000";"6329.000000";"6335.000000";"6335.000000";"6337.000000";"6339.000000";"6342.000000";"6342.000000";"6343.000000";"6341.000000";"6342.000000";"6339.000000";"6340.000000";"6343.000000"
"DeltaE";"0.000000";"0.000000";"0.016206";"0.019749";"0.014644";"0.004875";"0.004908";"0.004354";"0.019821";"0.026755";"0.026253";"0.064458";"0.055791";"0.063781";"0.087178";"0.112597";"0.208511";"0.239485";"0.247997";"0.302810";"0.374018";"0.373010";"0.499627";"0.531841";"0.535948";"0.579427";"0.647245";"0.685908";"0.791118";"0.827457";"1.038632";"1.063685";"1.115483";"1.105782";"1.198431";"1.230267";"1.351682";"1.498955";"1.593486";"1.609335";"1.605426";"1.590626";"1.606153";"1.590115";"1.591279";"1.581212";"1.590985";"1.591574";"1.580129";"1.574799";"1.574002"
