"Measure";"0";"1";"2";"3";"4";"5";"6";"7";"8";"9";"10";"11";"12";"13";"14";"15";"16";"17";"18";"19";"20";"21";"22";"23";"24";"25";"26";"27";"28";"29";"30";"31";"32";"33";"34";"35";"36";"37";"38";"39";"40";"41";"42";"43";"44";"45";"46";"47";"48";"49";"50"
"% White";"0.000000";"1.826484";"4.109589";"5.936073";"8.219178";"10.045662";"11.872146";"14.155252";"15.981735";"17.808220";"20.091324";"21.917809";"24.200912";"26.027397";"27.853882";"30.136986";"31.963470";"33.789955";"36.073059";"37.899544";"40.182648";"42.009132";"43.835617";"46.118721";"47.945206";"50.228310";"52.054794";"53.881279";"56.164383";"57.990868";"59.817352";"62.100456";"63.926941";"66.210045";"68.036530";"69.863014";"72.146118";"73.972603";"75.799088";"78.082191";"79.908676";"82.191780";"84.018265";"85.844749";"88.127853";"89.954338";"91.780823";"94.063927";"95.890411";"98.173515";"100.000000"
"X";"0.000000";"0.089601";"0.229684";"0.374185";"0.693454";"1.007710";"1.486677";"2.162701";"3.050942";"4.165663";"6.163519";"8.168324";"11.751717";"15.379625";"19.804955";"26.305832";"32.889061";"40.968014";"53.611580";"67.797882";"88.201843";"107.413673";"128.995163";"165.192169";"199.225998";"251.275040";"305.250763";"365.830353";"458.241760";"544.415039";"646.255066";"810.695190";"968.603516";"1018.186829";"1016.901611";"1016.096252";"1016.730713";"1017.072815";"1016.187073";"1013.725098";"1014.156555";"1014.376221";"1013.798462";"1012.568481";"1012.897949";"1013.158813";"1012.111206";"1011.443115";"1011.580444";"1011.567627";"1011.161560"
"Y";"0.000000";"0.088555";"0.237884";"0.389558";"0.721801";"1.047708";"1.553152";"2.257092";"3.172671";"4.321089";"6.382281";"8.479231";"12.146195";"15.888188";"20.436140";"27.143068";"33.893547";"42.300117";"55.294479";"69.975578";"91.260818";"110.923546";"133.481400";"170.684174";"205.741867";"259.886322";"315.341614";"378.453979";"474.000763";"562.665222";"668.066284";"837.831970";"1000.500061";"1051.890015";"1050.873901";"1050.090088";"1050.751465";"1051.169800";"1050.220703";"1047.757568";"1048.214111";"1048.419434";"1047.928345";"1046.856445";"1047.164307";"1047.458130";"1046.259155";"1045.637085";"1045.798706";"1045.862061";"1045.452759"
"Z";"0.000000";"0.114180";"0.258400";"0.413054";"0.768653";"1.111017";"1.650564";"2.413595";"3.376930";"4.717548";"6.924111";"9.093170";"13.121240";"17.104214";"22.182646";"29.326368";"36.627949";"45.597530";"59.803082";"75.834518";"98.299965";"120.200645";"144.646820";"184.727524";"223.137924";"280.529694";"341.161072";"408.867584";"514.334412";"611.628784";"727.494934";"911.781860";"1089.788452";"1145.977783";"1145.025879";"1144.311035";"1145.183105";"1145.896118";"1145.021973";"1142.481812";"1143.115967";"1143.432739";"1142.877808";"1141.609619";"1142.084717";"1142.402344";"1141.447266";"1140.891235";"1141.050171";"1141.129883";"1140.653931"
"R";"0.000000";"0.093384";"0.244198";"0.399120";"0.738912";"1.075705";"1.581427";"2.298194";"3.253231";"4.418639";"6.555990";"8.702052";"12.528508";"16.416117";"21.108374";"28.072363";"35.122231";"43.728027";"57.211086";"72.279884";"94.042870";"114.479599";"137.309464";"176.058304";"212.279999";"267.828796";"325.397888";"389.787292";"487.716095";"579.454895";"687.429199";"862.634827";"1030.743652";"1083.344116";"1081.740479";"1080.817993";"1081.450928";"1081.708740";"1080.747314";"1078.040771";"1078.458374";"1078.682129";"1078.005615";"1076.596680";"1076.932495";"1077.195312";"1076.065308";"1075.280640";"1075.418579";"1075.353882";"1074.923096"
"G";"0.000000";"0.085213";"0.235485";"0.386766";"0.716590";"1.039306";"1.545540";"2.244790";"3.147830";"4.282210";"6.316964";"8.404297";"12.006437";"15.699472";"20.180981";"26.801285";"33.439575";"41.784050";"54.584061";"69.110931";"90.269585";"109.591331";"132.053345";"168.691345";"203.277664";"257.006409";"311.620758";"374.321503";"468.825867";"556.235046";"660.546875";"828.247925";"988.731262";"1039.632324";"1038.831665";"1038.090332";"1038.750000";"1039.209595";"1038.251953";"1035.871704";"1036.332153";"1036.522461";"1036.105103";"1035.172363";"1035.457886";"1035.763916";"1034.509277";"1033.940186";"1034.112549";"1034.224731";"1033.826172"
"B";"0.000000";"0.105371";"0.237336";"0.379110";"0.705569";"1.019741";"1.514921";"2.215650";"3.099792";"4.333438";"6.359498";"8.348814";"12.050346";"15.706968";"20.375301";"26.933777";"33.640572";"41.874477";"54.925896";"69.652695";"90.268692";"110.400948";"132.849487";"169.659988";"204.950348";"257.625977";"313.331818";"375.492706";"472.404785";"561.801331";"668.256287";"837.527161";"1001.069214";"1052.686279";"1051.810181";"1051.156006";"1051.960571";"1052.620483";"1051.821899";"1049.490479";"1050.076050";"1050.369629";"1049.857544";"1048.686768";"1049.127075";"1049.418335";"1048.551392";"1048.042358";"1048.187622";"1048.259766";"1047.821655"
"ColorTemp";"5454.000000";"7189.000000";"6313.000000";"6211.000000";"6236.000000";"6197.000000";"6262.000000";"6292.000000";"6223.000000";"6365.000000";"6302.000000";"6253.000000";"6254.000000";"6225.000000";"6267.000000";"6236.000000";"6224.000000";"6228.000000";"6238.000000";"6259.000000";"6246.000000";"6265.000000";"6287.000000";"6262.000000";"6271.000000";"6256.000000";"6258.000000";"6264.000000";"6292.000000";"6295.000000";"6309.000000";"6302.000000";"6302.000000";"6305.000000";"6309.000000";"6311.000000";"6312.000000";"6314.000000";"6315.000000";"6316.000000";"6317.000000";"6318.000000";"6319.000000";"6320.000000";"6321.000000";"6321.000000";"6322.000000";"6323.000000";"6323.000000";"6324.000000";"6324.000000"
"DeltaE";"0.000000";"0.015653";"0.003149";"0.010916";"0.017437";"0.029718";"0.038713";"0.043948";"0.079150";"0.049941";"0.087929";"0.163747";"0.202826";"0.285901";"0.289113";"0.386705";"0.462166";"0.522942";"0.575418";"0.601024";"0.739638";"0.734715";"0.723569";"0.899590";"0.952856";"1.120403";"1.194330";"1.262901";"1.231492";"1.338194";"1.390088";"1.550481";"1.699355";"1.715592";"1.686147";"1.680631";"1.679918";"1.673628";"1.675791";"1.666887";"1.666225";"1.668367";"1.658577";"1.640017";"1.643256";"1.641277";"1.651700";"1.645675";"1.643945";"1.637206";"1.635908"
