"Measure";"0";"1";"2";"3";"4";"5";"6";"7";"8";"9";"10";"11";"12";"13";"14";"15";"16";"17";"18";"19";"20";"21";"22";"23";"24";"25";"26";"27";"28";"29";"30";"31";"32";"33";"34";"35";"36";"37";"38";"39";"40";"41";"42";"43";"44";"45";"46";"47";"48";"49";"50"
"% White";"0.000000";"1.826484";"4.109589";"5.936073";"8.219178";"10.045662";"11.872146";"14.155252";"15.981735";"17.808220";"20.091324";"21.917809";"24.200912";"26.027397";"27.853882";"30.136986";"31.963470";"33.789955";"36.073059";"37.899544";"40.182648";"42.009132";"43.835617";"46.118721";"47.945206";"50.228310";"52.054794";"53.881279";"56.164383";"57.990868";"59.817352";"62.100456";"63.926941";"66.210045";"68.036530";"69.863014";"72.146118";"73.972603";"75.799088";"78.082191";"79.908676";"82.191780";"84.018265";"85.844749";"88.127853";"89.954338";"91.780823";"94.063927";"95.890411";"98.173515";"100.000000"
"X";"0.000000";"0.042089";"0.112414";"0.181019";"0.275458";"0.371575";"0.484785";"0.683319";"0.940414";"1.266999";"1.877535";"2.382477";"3.338197";"4.231225";"5.380496";"7.110976";"8.865054";"11.135856";"14.597618";"18.153008";"23.417898";"28.343384";"33.849617";"42.659142";"51.508873";"65.532242";"79.837158";"94.944237";"117.928085";"139.273026";"166.018265";"207.111404";"246.468826";"258.450226";"258.573792";"258.445251";"258.669891";"258.736511";"258.550140";"258.695312";"258.786438";"258.874664";"258.786438";"258.914948";"258.959076";"259.025726";"258.844299";"258.932526";"258.672272";"258.730133";"258.603668"
"Y";"0.000000";"0.038509";"0.109728";"0.180875";"0.282682";"0.383478";"0.502682";"0.710667";"0.968765";"1.310670";"1.944372";"2.464675";"3.440756";"4.394303";"5.595181";"7.372959";"9.205996";"11.502087";"15.139847";"18.779938";"24.205666";"29.357897";"35.105877";"44.246830";"53.249870";"67.895950";"82.726364";"98.409851";"122.254448";"144.205582";"171.999619";"214.764755";"255.296555";"267.744476";"267.876617";"267.761658";"267.949707";"268.085571";"267.881439";"267.996979";"268.087219";"268.206482";"268.087219";"268.202209";"268.261810";"268.397675";"268.176392";"268.295624";"268.134949";"268.224091";"268.120911"
"Z";"0.000000";"0.063261";"0.143941";"0.210384";"0.321691";"0.429622";"0.546093";"0.777079";"1.074701";"1.443894";"2.187449";"2.752749";"3.817316";"4.841656";"6.199652";"8.114655";"10.204015";"12.808642";"16.705130";"20.752045";"26.782917";"32.496819";"38.687931";"48.687744";"58.764679";"74.796509";"91.065712";"108.445015";"134.792099";"159.311432";"189.865707";"237.006088";"281.763153";"295.413544";"295.572205";"295.492645";"295.730347";"295.889313";"295.730164";"295.888519";"296.125732";"296.284424";"296.125732";"296.205292";"296.284637";"296.443634";"296.205353";"296.364044";"296.600128";"296.679749";"296.442535"
"R";"0.000000";"0.042525";"0.117473";"0.193102";"0.290806";"0.392603";"0.515033";"0.723338";"0.997464";"1.342934";"1.977201";"2.515702";"3.539404";"4.473698";"5.675353";"7.528400";"9.358128";"11.779614";"15.441006";"19.224171";"24.804108";"29.979008";"35.818016";"45.155693";"54.591896";"69.393349";"84.552406";"100.503792";"124.801659";"147.422699";"175.706741";"219.093277";"260.898468";"273.579834";"273.704742";"273.545166";"273.803650";"273.829437";"273.622406";"273.790405";"273.854614";"273.923462";"273.854614";"274.014191";"274.048615";"274.074402";"273.902069";"273.970917";"273.521484";"273.568939";"273.448639"
"G";"0.000000";"0.035188";"0.104699";"0.175017";"0.278381";"0.378941";"0.497994";"0.705483";"0.955987";"1.296767";"1.925830";"2.439173";"3.396622";"4.358808";"5.555229";"7.305504";"9.132123";"11.370897";"15.004845";"18.582512";"23.938231";"29.073128";"34.791393";"43.852173";"52.664429";"67.243332";"81.936256";"97.490860";"121.127930";"142.768051";"170.348038";"212.824677";"252.810760";"265.160187";"265.293915";"265.192505";"265.350494";"265.528168";"265.319977";"265.412445";"265.501312";"265.637756";"265.501312";"265.602753";"265.670959";"265.848663";"265.608124";"265.744537";"265.662018";"265.768829";"265.682617"
"B";"0.000000";"0.058699";"0.132908";"0.193676";"0.295859";"0.394934";"0.501568";"0.713805";"0.987714";"1.326697";"2.010924";"2.530192";"3.508315";"4.448395";"5.696780";"7.455544";"9.376635";"11.772511";"15.349172";"19.069117";"24.612085";"29.862120";"35.546539";"44.732578";"53.997894";"68.723686";"83.670204";"99.640305";"123.849548";"146.388794";"174.459381";"217.769821";"258.899658";"271.439728";"271.585724";"271.513428";"271.733276";"271.878418";"271.733917";"271.880737";"272.101990";"272.247955";"272.101990";"272.174316";"272.247284";"272.392426";"272.174194";"272.320160";"272.544891";"272.617096";"272.395813"
"ColorTemp";"5454.000000";"9820.000000";"7201.000000";"6395.000000";"6543.000000";"6491.000000";"6327.000000";"6404.000000";"6399.000000";"6397.000000";"6562.000000";"6496.000000";"6406.000000";"6442.000000";"6497.000000";"6416.000000";"6484.000000";"6457.000000";"6437.000000";"6419.000000";"6419.000000";"6445.000000";"6428.000000";"6418.000000";"6402.000000";"6414.000000";"6410.000000";"6421.000000";"6427.000000";"6427.000000";"6428.000000";"6436.000000";"6424.000000";"6424.000000";"6424.000000";"6426.000000";"6425.000000";"6428.000000";"6429.000000";"6428.000000";"6432.000000";"6433.000000";"6432.000000";"6430.000000";"6431.000000";"6434.000000";"6432.000000";"6434.000000";"6449.000000";"6449.000000";"6448.000000"
"DeltaE";"0.000000";"0.068702";"0.084179";"0.052723";"0.051175";"0.046081";"0.024055";"0.027350";"0.090133";"0.086904";"0.254344";"0.262714";"0.305099";"0.231767";"0.345841";"0.331489";"0.490645";"0.725558";"0.546763";"0.696406";"0.845961";"0.893516";"0.782050";"0.811570";"1.103247";"1.068126";"1.122966";"1.244742";"1.381447";"1.659344";"1.696445";"1.781464";"1.978600";"1.983400";"1.986212";"1.994251";"2.013126";"2.000619";"2.020411";"2.036993";"2.075830";"2.077529";"2.075830";"2.067179";"2.067953";"2.056049";"2.064433";"2.066155";"2.161469";"2.150299";"2.108154"
