"Measure";"0";"1";"2";"3";"4";"5";"6";"7";"8";"9";"10";"11";"12";"13";"14";"15";"16";"17";"18";"19";"20";"21";"22";"23";"24";"25";"26";"27";"28";"29";"30";"31";"32";"33";"34";"35";"36";"37";"38";"39";"40";"41";"42";"43";"44";"45";"46";"47";"48";"49";"50"
"% White";"0.000000";"1.826484";"4.109589";"5.936073";"8.219178";"10.045662";"11.872146";"14.155252";"15.981735";"17.808220";"20.091324";"21.917809";"24.200912";"26.027397";"27.853882";"30.136986";"31.963470";"33.789955";"36.073059";"37.899544";"40.182648";"42.009132";"43.835617";"46.118721";"47.945206";"50.228310";"52.054794";"53.881279";"56.164383";"57.990868";"59.817352";"62.100456";"63.926941";"66.210045";"68.036530";"69.863014";"72.146118";"73.972603";"75.799088";"78.082191";"79.908676";"82.191780";"84.018265";"85.844749";"88.127853";"89.954338";"91.780823";"94.063927";"95.890411";"98.173515";"100.000000"
"X";"0.000000";"0.071013";"0.192393";"0.327679";"0.628820";"0.927928";"1.385733";"2.029965";"2.889260";"3.993297";"6.008180";"7.923248";"11.432246";"14.961905";"19.441267";"25.810720";"32.251682";"40.329712";"52.939167";"66.676239";"87.012550";"106.074341";"127.494331";"164.153168";"198.072525";"250.634750";"304.477142";"364.281067";"456.249634";"541.315735";"645.653748";"789.279602";"959.116455";"1013.138123";"1014.926575";"1014.151367";"1013.324341";"1014.227356";"1013.016968";"1013.744629";"1015.110596";"1016.894531";"1017.260254";"1015.757690";"1016.290161";"1017.107849";"1014.170288";"1014.380066";"1014.741943";"1014.990051";"1015.064514"
"Y";"0.000000";"0.070270";"0.199457";"0.341531";"0.650497";"0.961730";"1.444894";"2.112700";"2.999062";"4.148053";"6.212095";"8.226324";"11.813175";"15.461102";"20.034321";"26.655254";"33.261230";"41.574936";"54.608971";"68.913956";"89.836830";"109.534851";"131.936340";"169.625809";"204.557800";"259.069275";"314.694061";"376.785919";"471.818085";"559.276062";"667.419922";"816.002502";"990.932068";"1046.846436";"1048.918823";"1048.338989";"1047.438110";"1048.521118";"1047.554443";"1048.317749";"1049.806274";"1051.547974";"1051.961670";"1050.578247";"1051.090698";"1052.025391";"1049.046021";"1049.285645";"1049.635376";"1049.992554";"1050.082275"
"Z";"0.000000";"0.088428";"0.215155";"0.357313";"0.689032";"1.006619";"1.503110";"2.222916";"3.159995";"4.429707";"6.665010";"8.797791";"12.591475";"16.470354";"21.469929";"28.455553";"35.677303";"44.566959";"58.378719";"73.934792";"96.317574";"117.982735";"141.717987";"182.511902";"220.369263";"277.999329";"338.317780";"404.991028";"509.192078";"604.979431";"723.783081";"884.109009";"1073.949829";"1136.321655";"1139.176147";"1138.857788";"1138.299438";"1139.806152";"1138.538940";"1139.490601";"1141.472900";"1143.771484";"1144.326538";"1142.582764";"1143.296021";"1144.722412";"1141.468872";"1141.943848";"1142.340454";"1142.737671";"1142.896118"
"R";"0.000000";"0.074503";"0.204808";"0.350491";"0.673494";"0.995782";"1.484010";"2.170006";"3.092397";"4.257227";"6.415511";"8.446146";"12.232771";"16.011557";"20.807560";"27.616587";"34.493858";"43.151348";"56.661514";"71.213371";"93.010048";"113.236351";"136.024704";"175.212524";"211.422531";"267.661346";"325.020599";"388.703186";"486.375549";"577.024780";"687.567322";"840.648193";"1021.874146";"1078.917969";"1080.527710";"1079.483887";"1078.526001";"1079.309204";"1077.896362";"1078.632812";"1079.946045";"1081.806396";"1082.146484";"1080.500977";"1081.052124";"1081.761963";"1078.603271";"1078.757812";"1079.154175";"1079.352417";"1079.408203"
"G";"0.000000";"0.067642";"0.197547";"0.339258";"0.643164";"0.951867";"1.435513";"2.096868";"2.971563";"4.112873";"6.141335";"8.154205";"11.672747";"15.277584";"19.762667";"26.329088";"32.827381";"41.021095";"53.901764";"68.112656";"88.729340";"108.204453";"130.510178";"167.638275";"202.088959";"256.072632";"311.044891";"372.596863";"466.544586";"552.717834";"659.844299";"806.801758";"979.339783";"1034.692993";"1036.895630";"1036.470215";"1035.556641";"1036.728882";"1035.953247";"1036.717041";"1038.243896";"1039.906250";"1040.339844";"1039.077759";"1039.562500";"1040.550781";"1037.641724";"1037.896729";"1038.227051";"1038.645264";"1038.743042"
"B";"0.000000";"0.081562";"0.197577";"0.327825";"0.632461";"0.923649";"1.378843";"2.039830";"2.899973";"4.066600";"6.119917";"8.077008";"11.559821";"15.120657";"19.714563";"26.125443";"32.760696";"40.923252";"53.601349";"67.888428";"88.440849";"108.347054";"130.129608";"167.599411";"202.372070";"255.265579";"310.666962";"371.884308";"467.618011";"555.626709";"664.776062";"812.010254";"986.388306";"1043.715088";"1046.347412";"1046.058716";"1045.556519";"1046.945679";"1045.771729";"1046.648560";"1048.476685";"1050.599365";"1051.111084";"1049.500854";"1050.160156";"1051.478638";"1048.488770";"1048.929810";"1049.294922";"1049.658203";"1049.804932"
"ColorTemp";"5454.000000";"6958.000000";"6277.000000";"6139.000000";"6136.000000";"6083.000000";"6109.000000";"6159.000000";"6140.000000";"6232.000000";"6213.000000";"6237.000000";"6164.000000";"6161.000000";"6169.000000";"6167.000000";"6183.000000";"6175.000000";"6164.000000";"6208.000000";"6192.000000";"6224.000000";"6230.000000";"6225.000000";"6227.000000";"6211.000000";"6222.000000";"6228.000000";"6253.000000";"6258.000000";"6281.000000";"6276.000000";"6271.000000";"6282.000000";"6288.000000";"6293.000000";"6295.000000";"6298.000000";"6300.000000";"6301.000000";"6304.000000";"6305.000000";"6306.000000";"6306.000000";"6307.000000";"6310.000000";"6311.000000";"6312.000000";"6312.000000";"6313.000000";"6314.000000"
"DeltaE";"0.000000";"0.010611";"0.003138";"0.013658";"0.020248";"0.039480";"0.065307";"0.074099";"0.103629";"0.092910";"0.130872";"0.175852";"0.306862";"0.388102";"0.416371";"0.536083";"0.548286";"0.642023";"0.794973";"0.763044";"0.915480";"0.864581";"0.965698";"1.068276";"1.137361";"1.393683";"1.425307";"1.510877";"1.451585";"1.506215";"1.479310";"1.625243";"1.798491";"1.768950";"1.733827";"1.705982";"1.699542";"1.679832";"1.658588";"1.655430";"1.642148";"1.645008";"1.640348";"1.628431";"1.629429";"1.615595";"1.608722";"1.603831";"1.606026";"1.597137";"1.595264"
