"Measure";"0";"1";"2";"3";"4";"5";"6";"7";"8";"9";"10";"11";"12";"13";"14";"15";"16";"17";"18";"19";"20";"21";"22";"23";"24";"25";"26";"27";"28";"29";"30";"31";"32";"33";"34";"35";"36";"37";"38";"39";"40";"41";"42";"43";"44";"45";"46";"47";"48";"49";"50"
"% White";"0.000000";"1.826484";"4.109589";"5.936073";"8.219178";"10.045662";"11.872146";"14.155252";"15.981735";"17.808220";"20.091324";"21.917809";"24.200912";"26.027397";"27.853882";"30.136986";"31.963470";"33.789955";"36.073059";"37.899544";"40.182648";"42.009132";"43.835617";"46.118721";"47.945206";"50.228310";"52.054794";"53.881279";"56.164383";"57.990868";"59.817352";"62.100456";"63.926941";"66.210045";"68.036530";"69.863014";"72.146118";"73.972603";"75.799088";"78.082191";"79.908676";"82.191780";"84.018265";"85.844749";"88.127853";"89.954338";"91.780823";"94.063927";"95.890411";"98.173515";"100.000000"
"X";"0.000000";"0.046454";"0.122469";"0.191906";"0.291055";"0.385775";"0.503046";"0.703132";"0.958385";"1.278107";"1.900464";"2.429541";"3.357238";"4.258568";"5.384865";"7.113858";"8.913079";"11.212045";"14.663331";"18.191240";"23.428740";"28.331705";"33.871212";"42.609230";"51.359886";"65.411659";"79.761826";"94.854027";"117.613480";"138.902405";"165.616440";"206.723236";"245.828552";"257.689270";"257.865753";"258.038391";"258.096252";"258.170746";"257.967712";"258.016785";"258.069702";"258.100067";"257.988159";"258.097992";"258.194092";"258.177460";"257.946747";"257.897675";"257.711273";"257.725037";"257.769135"
"Y";"0.000000";"0.042605";"0.119152";"0.191972";"0.296563";"0.397159";"0.521400";"0.728757";"0.985670";"1.314471";"1.963493";"2.509414";"3.470609";"4.424735";"5.625072";"7.358579";"9.228820";"11.552345";"15.182844";"18.763870";"24.264175";"29.340166";"35.089256";"44.245167";"53.070457";"67.868462";"82.677444";"98.412453";"121.895073";"143.942780";"171.747513";"214.408524";"254.693207";"266.980011";"267.218475";"267.393066";"267.482239";"267.571930";"267.367249";"267.409698";"267.516022";"267.546112";"267.431702";"267.534302";"267.607391";"267.606842";"267.517029";"267.474579";"267.270447";"267.299988";"267.359619"
"Z";"0.000000";"0.071402";"0.159176";"0.226950";"0.343700";"0.442474";"0.570161";"0.802253";"1.096524";"1.472530";"2.214194";"2.822962";"3.842892";"4.852821";"6.215515";"8.216383";"10.160888";"12.792974";"16.784178";"20.830557";"26.704647";"32.338909";"38.687637";"48.451324";"58.447845";"74.560143";"90.671112";"108.287720";"134.079620";"158.679199";"188.918228";"236.215118";"280.733978";"294.304260";"294.621613";"294.780518";"294.860138";"295.018555";"294.780579";"294.780823";"294.939545";"295.018616";"295.017853";"295.176239";"295.334381";"295.255554";"295.334534";"295.334320";"295.175140";"295.175415";"295.254761"
"R";"0.000000";"0.046499";"0.127522";"0.203646";"0.307066";"0.408856";"0.533625";"0.744537";"1.016772";"1.353395";"2.002985";"2.562790";"3.554993";"4.506983";"5.668205";"7.512688";"9.443375";"11.896493";"15.518487";"19.275625";"24.821739";"30.005274";"35.861073";"45.130505";"54.480232";"69.256020";"84.540466";"100.387871";"124.569931";"147.040146";"175.346680";"218.754028";"260.274689";"272.826538";"272.964233";"273.158234";"273.205688";"273.261505";"273.046112";"273.115173";"273.127960";"273.149384";"272.998199";"273.110107";"273.208984";"273.200592";"272.816498";"272.747406";"272.540375";"272.553406";"272.587830"
"G";"0.000000";"0.039027";"0.113470";"0.185959";"0.290769";"0.391791";"0.516456";"0.721912";"0.971677";"1.295957";"1.941874";"2.481224";"3.432589";"4.389947";"5.600884";"7.281943";"9.136321";"11.401099";"15.031786";"18.532286";"24.024351";"29.049761";"34.750122";"43.879032";"52.468742";"67.275566";"81.901161";"97.552734";"120.745514";"142.580353";"170.193451";"212.495178";"252.246109";"264.414246";"264.687103";"264.856720";"264.963531";"265.061371";"264.862091";"264.898010";"265.037109";"265.066742";"264.956360";"265.051514";"265.108093";"265.117035";"265.126923";"265.091034";"264.882812";"264.921387";"264.989594"
"B";"0.000000";"0.066271";"0.147036";"0.209002";"0.316277";"0.406708";"0.523766";"0.737100";"1.007869";"1.353711";"2.035710";"2.595261";"3.531471";"4.458096";"5.710524";"7.552055";"9.335873";"11.756944";"15.422970";"19.144451";"24.536028";"29.713894";"35.547356";"44.509022";"53.704422";"68.500038";"83.299194";"99.490402";"123.188095";"145.797821";"173.570374";"217.032974";"257.944489";"270.413818";"270.705750";"270.851044";"270.923279";"271.070007";"270.850952";"270.850250";"270.996155";"271.069916";"271.072113";"271.218903";"271.366455";"271.291931";"271.366119";"271.366852";"271.222321";"271.221558";"271.294525"
"ColorTemp";"5454.000000";"10423.000000";"7360.000000";"6539.000000";"6602.000000";"6423.000000";"6367.000000";"6413.000000";"6401.000000";"6451.000000";"6552.000000";"6531.000000";"6425.000000";"6414.000000";"6527.000000";"6493.000000";"6403.000000";"6389.000000";"6432.000000";"6419.000000";"6403.000000";"6413.000000";"6419.000000";"6397.000000";"6382.000000";"6411.000000";"6388.000000";"6421.000000";"6407.000000";"6421.000000";"6414.000000";"6426.000000";"6418.000000";"6418.000000";"6422.000000";"6421.000000";"6422.000000";"6424.000000";"6424.000000";"6422.000000";"6425.000000";"6426.000000";"6430.000000";"6430.000000";"6431.000000";"6430.000000";"6440.000000";"6442.000000";"6443.000000";"6443.000000";"6444.000000"
"DeltaE";"0.000000";"0.080184";"0.100814";"0.066557";"0.075520";"0.042354";"0.025420";"0.043976";"0.102829";"0.164784";"0.278768";"0.335060";"0.270168";"0.185124";"0.277554";"0.597646";"0.405619";"0.645141";"0.620529";"0.873889";"0.658221";"0.762856";"0.828689";"0.636282";"1.048761";"0.903403";"0.966972";"1.130035";"1.270143";"1.486864";"1.423202";"1.648214";"1.866989";"1.908669";"1.909884";"1.902737";"1.891161";"1.903831";"1.898702";"1.888772";"1.887576";"1.900039";"1.932742";"1.947774";"1.975006";"1.950033";"1.965671";"1.976920";"1.997516";"1.985112";"1.986200"
