"Measure";"0";"1";"2";"3";"4";"5";"6";"7";"8";"9";"10";"11";"12";"13";"14";"15";"16";"17";"18";"19";"20";"21";"22";"23";"24";"25";"26";"27";"28";"29";"30";"31";"32";"33";"34";"35";"36";"37";"38";"39";"40";"41";"42";"43";"44";"45";"46";"47";"48";"49";"50"
"% White";"0.000000";"1.826484";"4.109589";"5.936073";"8.219178";"10.045662";"11.872146";"14.155252";"15.981735";"17.808220";"20.091324";"21.917809";"24.200912";"26.027397";"27.853882";"30.136986";"31.963470";"33.789955";"36.073059";"37.899544";"40.182648";"42.009132";"43.835617";"46.118721";"47.945206";"50.228310";"52.054794";"53.881279";"56.164383";"57.990868";"59.817352";"62.100456";"63.926941";"66.210045";"68.036530";"69.863014";"72.146118";"73.972603";"75.799088";"78.082191";"79.908676";"82.191780";"84.018265";"85.844749";"88.127853";"89.954338";"91.780823";"94.063927";"95.890411";"98.173515";"100.000000"
"X";"0.000000";"0.044131";"0.115650";"0.184781";"0.280037";"0.373595";"0.493956";"0.687380";"0.943141";"1.269104";"1.884767";"2.390344";"3.305097";"4.201092";"5.315073";"7.026317";"8.838519";"11.065958";"14.443673";"17.999062";"23.198238";"28.052130";"33.487690";"42.170750";"50.855694";"64.782974";"78.917305";"94.008583";"116.543411";"137.683350";"164.070801";"205.027466";"243.686676";"255.798355";"255.916962";"255.875748";"255.999313";"255.875748";"256.015961";"255.966873";"256.027618";"256.156158";"256.186523";"256.263092";"256.284668";"256.307190";"256.156158";"256.235596";"256.241486";"256.250275";"256.250275"
"Y";"0.000000";"0.039922";"0.112872";"0.184076";"0.285688";"0.385730";"0.511039";"0.710763";"0.970766";"1.306451";"1.946442";"2.466645";"3.412975";"4.361063";"5.546042";"7.285780";"9.156454";"11.407714";"14.977612";"18.617702";"24.000433";"29.033981";"34.756142";"43.793922";"52.576218";"67.149208";"81.816841";"97.458992";"120.753555";"142.621857";"170.089752";"212.652420";"252.358093";"264.973083";"265.122406";"265.033813";"265.165955";"265.033813";"265.166504";"265.124054";"265.184235";"265.299194";"265.329285";"265.430817";"265.414185";"265.490417";"265.299194";"265.371735";"265.447418";"265.494141";"265.494141"
"Z";"0.000000";"0.067055";"0.149209";"0.218106";"0.326588";"0.428202";"0.562687";"0.786150";"1.073316";"1.446700";"2.178756";"2.784907";"3.807970";"4.778308";"6.141600";"8.098752";"10.104742";"12.695057";"16.467394";"20.514309";"26.466135";"32.100155";"38.291321";"48.053936";"57.971405";"73.845116";"89.797775";"107.334450";"132.888672";"157.171417";"187.013794";"234.231430";"278.035950";"292.082031";"292.319794";"292.318970";"292.477631";"292.318970";"292.556458";"292.556213";"292.714355";"292.793915";"292.872986";"292.873779";"292.873474";"292.953125";"292.793915";"292.873230";"292.874054";"292.953430";"292.953430"
"R";"0.000000";"0.044567";"0.120576";"0.196465";"0.296355";"0.395629";"0.523599";"0.727977";"1.001784";"1.347336";"1.991082";"2.520358";"3.494834";"4.449844";"5.595235";"7.418111";"9.355349";"11.721972";"15.294678";"19.077843";"24.580299";"29.694748";"35.421616";"44.638988";"53.911236";"68.613800";"83.618126";"99.517220";"123.440811";"145.799362";"173.765549";"216.970276";"258.112061";"270.857422";"270.947693";"270.908630";"271.033569";"270.908630";"271.041962";"270.972870";"271.015686";"271.175262";"271.196686";"271.291779";"271.334839";"271.326202";"271.175262";"271.265747";"271.248718";"271.227081";"271.227081"
"G";"0.000000";"0.036170";"0.107706";"0.177806";"0.280266";"0.381211";"0.505650";"0.703073";"0.957383";"1.288588";"1.924218";"2.437620";"3.373634";"4.324166";"5.518498";"7.220772";"9.068164";"11.263153";"14.841477";"18.419146";"23.747923";"28.737440";"34.461086";"43.435661";"51.998432";"66.520760";"81.059273";"96.560081";"119.594872";"141.234039";"168.514130";"210.755707";"249.856827";"262.395660";"262.561707";"262.445953";"262.579712";"262.445953";"262.570740";"262.534851";"262.594116";"262.695526";"262.725159";"262.838226";"262.796936";"262.906433";"262.695526";"262.761047";"262.879486";"262.950378";"262.950378"
"B";"0.000000";"0.062249";"0.137794";"0.200882";"0.300425";"0.393535";"0.517008";"0.722420";"0.986372";"1.329558";"2.002774";"2.560545";"3.500113";"4.389600";"5.643033";"7.442795";"9.284754";"11.668296";"15.129407";"18.849350";"24.318521";"29.497108";"35.181435";"44.146175";"53.267780";"67.846024";"82.498260";"98.618118";"122.095947";"144.412216";"171.819717";"215.209183";"255.464569";"268.372589";"268.592285";"268.594604";"268.740601";"268.594604";"268.815125";"268.815857";"268.963348";"269.035675";"269.109406";"269.107147";"269.107971";"269.180145";"269.035675";"269.108704";"269.106354";"269.179291";"269.179291"
"ColorTemp";"5454.000000";"10150.000000";"7285.000000";"6506.000000";"6509.000000";"6430.000000";"6394.000000";"6420.000000";"6366.000000";"6378.000000";"6492.000000";"6548.000000";"6468.000000";"6398.000000";"6531.000000";"6488.000000";"6425.000000";"6430.000000";"6410.000000";"6397.000000";"6405.000000";"6428.000000";"6434.000000";"6412.000000";"6396.000000";"6407.000000";"6395.000000";"6419.000000";"6407.000000";"6414.000000";"6407.000000";"6425.000000";"6410.000000";"6416.000000";"6419.000000";"6419.000000";"6420.000000";"6419.000000";"6421.000000";"6423.000000";"6425.000000";"6423.000000";"6424.000000";"6422.000000";"6421.000000";"6423.000000";"6423.000000";"6422.000000";"6423.000000";"6426.000000";"6426.000000"
"DeltaE";"0.000000";"0.076323";"0.091026";"0.066714";"0.058812";"0.035261";"0.033471";"0.055515";"0.084756";"0.118556";"0.228708";"0.366034";"0.350946";"0.186776";"0.317970";"0.493908";"0.435120";"0.735470";"0.474335";"0.633100";"0.731993";"0.870407";"0.752407";"0.681804";"1.069189";"0.981030";"0.982175";"1.207243";"1.306733";"1.487079";"1.416608";"1.632174";"1.863424";"1.917518";"1.930178";"1.966182";"1.968927";"1.966182";"1.993453";"2.003689";"2.029088";"2.020968";"2.033667";"1.999048";"2.013017";"1.999535";"2.020968";"2.023282";"1.985091";"1.983831";"1.983831"
