"Measure";"0";"1";"2";"3";"4";"5";"6";"7";"8";"9";"10";"11";"12";"13";"14";"15";"16";"17";"18";"19";"20";"21";"22";"23";"24";"25";"26";"27";"28";"29";"30";"31";"32";"33";"34";"35";"36";"37";"38";"39";"40";"41";"42";"43";"44";"45";"46";"47";"48";"49";"50"
"% White";"0.000000";"1.826484";"4.109589";"5.936073";"8.219178";"10.045662";"11.872146";"14.155252";"15.981735";"17.808220";"20.091324";"21.917809";"24.200912";"26.027397";"27.853882";"30.136986";"31.963470";"33.789955";"36.073059";"37.899544";"40.182648";"42.009132";"43.835617";"46.118721";"47.945206";"50.228310";"52.054794";"53.881279";"56.164383";"57.990868";"59.817352";"62.100456";"63.926941";"66.210045";"68.036530";"69.863014";"72.146118";"73.972603";"75.799088";"78.082191";"79.908676";"82.191780";"84.018265";"85.844749";"88.127853";"89.954338";"91.780823";"94.063927";"95.890411";"98.173515";"100.000000"
"X";"0.000000";"0.057967";"0.150207";"0.240312";"0.388070";"0.563187";"0.811339";"1.188984";"1.672417";"2.286427";"3.409946";"4.440968";"6.220778";"8.064989";"10.513771";"14.269268";"18.002260";"22.366835";"28.660656";"35.312496";"46.041862";"56.514801";"68.943367";"87.431427";"104.377052";"134.438583";"162.664780";"193.651962";"240.343491";"283.306519";"334.914337";"411.965424";"484.099609";"506.375732";"506.437408";"506.099976";"505.658600";"520.058472";"519.745605";"519.290466";"518.760864";"518.464661";"518.100708";"517.452454";"517.049316";"527.593689";"527.317017";"526.817749";"526.526489";"526.098877";"525.731079"
"Y";"0.000000";"0.056197";"0.152121";"0.249112";"0.405333";"0.586871";"0.842132";"1.235970";"1.738654";"2.369644";"3.532599";"4.614184";"6.435967";"8.362494";"10.877192";"14.750937";"18.548443";"23.036221";"29.648512";"36.413010";"47.498615";"58.487427";"71.299660";"90.396561";"107.766449";"139.157410";"168.137772";"200.380295";"248.555252";"292.688538";"346.316864";"426.014099";"500.124817";"523.270996";"523.424011";"523.028687";"522.606445";"537.591003";"537.283691";"536.831909";"536.290405";"535.983643";"535.622131";"534.931274";"534.492981";"545.333191";"544.997986";"544.486572";"544.162659";"543.769958";"543.344482"
"Z";"0.000000";"0.081018";"0.173080";"0.273646";"0.431205";"0.629480";"0.897431";"1.310287";"1.901391";"2.572582";"3.807476";"4.987659";"6.992559";"9.000649";"11.786101";"15.992386";"20.119102";"25.039385";"32.104160";"39.563328";"51.074589";"62.980408";"77.263824";"98.215034";"116.866608";"150.837418";"181.634583";"217.030396";"269.016632";"317.583282";"375.839050";"463.925934";"545.189575";"570.112366";"570.350403";"570.032043";"569.556152";"586.221008";"585.824646";"585.348450";"584.713867";"584.396301";"584.157288";"583.284912";"582.887512";"595.185730";"595.025513";"594.469971";"594.073303";"593.597656";"593.200195"
"R";"0.000000";"0.058991";"0.159889";"0.254586";"0.412745";"0.598546";"0.865847";"1.269433";"1.770740";"2.430269";"3.632396";"4.718545";"6.617845";"8.589630";"11.193073";"15.196263";"19.208094";"23.857531";"30.519753";"37.642483";"49.201153";"60.254105";"73.413147";"93.049286";"111.234550";"143.066376";"173.409119";"206.165970";"256.010834";"301.759216";"356.515289";"438.117249";"514.994507";"538.686768";"538.677917";"538.319946";"537.833008";"553.000000";"552.672668";"552.172791";"551.617004";"551.298096";"550.862427";"550.216431";"549.781006";"560.909973";"560.594849";"560.060486";"559.776245";"559.302368";"558.922974"
"G";"0.000000";"0.053474";"0.148490";"0.246790";"0.403297";"0.583130";"0.834544";"1.225919";"1.725527";"2.346750";"3.497097";"4.576714";"6.366652";"8.283025";"10.759370";"14.583842";"18.298820";"22.721069";"29.325190";"35.942886";"46.891087";"57.860001";"70.510170";"89.384811";"106.459801";"137.697128";"166.211319";"198.230560";"245.796188";"289.260284";"342.462524";"421.312653";"494.302673";"517.260132";"517.470154";"517.051025";"516.655212";"531.540222";"531.245789";"530.811401";"530.279114";"529.975769";"529.630249";"528.931946";"528.485840";"539.173157";"538.813293";"538.310669";"537.974976";"537.617737";"537.168945"
"B";"0.000000";"0.074953";"0.159216";"0.251407";"0.395781";"0.577917";"0.823834";"1.202635";"1.746587";"2.362813";"3.496381";"4.580252";"6.422701";"8.264813";"10.824848";"14.688481";"18.480013";"23.000843";"29.485332";"36.341213";"46.902000";"57.834148";"70.962929";"90.212044";"107.341156";"138.535385";"166.810211";"199.326965";"247.070435";"291.699127";"345.203094";"426.147125";"500.814667";"523.699341";"523.918213";"523.629211";"523.191040";"538.505493";"538.139648";"537.702271";"537.118164";"536.826843";"536.610779";"535.806946";"535.444153";"546.753601";"546.612122";"546.101746";"545.736755";"545.297852";"544.935059"
"ColorTemp";"5454.000000";"8338.000000";"6388.000000";"6400.000000";"6267.000000";"6295.000000";"6211.000000";"6194.000000";"6401.000000";"6317.000000";"6264.000000";"6315.000000";"6303.000000";"6264.000000";"6284.000000";"6279.000000";"6246.000000";"6256.000000";"6279.000000";"6266.000000";"6203.000000";"6247.000000";"6281.000000";"6296.000000";"6268.000000";"6292.000000";"6254.000000";"6283.000000";"6272.000000";"6278.000000";"6289.000000";"6313.000000";"6309.000000";"6309.000000";"6311.000000";"6312.000000";"6312.000000";"6318.000000";"6318.000000";"6318.000000";"6318.000000";"6318.000000";"6320.000000";"6318.000000";"6319.000000";"6323.000000";"6325.000000";"6325.000000";"6324.000000";"6324.000000";"6324.000000"
"DeltaE";"0.000000";"0.032441";"0.014943";"0.006765";"0.018722";"0.019579";"0.039913";"0.068196";"0.034161";"0.058662";"0.114235";"0.115770";"0.169648";"0.255793";"0.267786";"0.334578";"0.444748";"0.497296";"0.495336";"0.601110";"0.864244";"0.819487";"0.754856";"0.805475";"0.968688";"0.960930";"1.229446";"1.164634";"1.334288";"1.409339";"1.433076";"1.477531";"1.654351";"1.662698";"1.646338";"1.653127";"1.646738";"1.645910";"1.642787";"1.638995";"1.637372";"1.637071";"1.634136";"1.636826";"1.640080";"1.666128";"1.676908";"1.675569";"1.678420";"1.668884";"1.677077"
